LocationKey,City,State,PostalCode,Country,Region,CreatedDate
8801,ROHA ASHTAMI,MAHARASHTRA,402109,IN,West India,2026-09-06T03:33:59.032832
8802,ROHRU,HIMACHAL PRADESH,171207,IN,North India,2026-09-06T03:33:59.032832
8803,ROORKEE,UTTARAKHAND,247667,IN,North India,2026-09-06T03:33:59.032832
8804,ROSERA,BIHAR,848210,IN,East & North-East,2026-09-06T03:33:59.032832
8805,ROURKELA,ODISHA,769003,IN,East & North-East,2026-09-06T03:33:59.032832
8806,ROURKELA,ODISHA,769004,IN,East & North-East,2026-09-06T03:33:59.032832
8807,ROURKELA,ODISHA,769014,IN,East & North-East,2026-09-06T03:33:59.032832
8808,ROWRIAH,ASSAM,785008,IN,East & North-East,2026-09-06T03:33:59.032832
8809,RR DIST.,TELANGANA,501359,IN,South India,2026-09-06T03:33:59.032832
8810,RUPBAS,RAJASTHAN,321404,IN,North India,2026-09-06T03:33:59.032832
8811,SABANG,WEST BENGAL,721166,IN,East & North-East,2026-09-06T03:33:59.032832
8812,"SABANG, PASCHIM MEDINIPUR",WEST BENGAL,721144,IN,East & North-East,2026-09-06T03:33:59.032832
8813,SADABAD,UTTAR PRADESH,281306,IN,North India,2026-09-06T03:33:59.032832
8814,SADASIVPET,TELANGANA,502291,IN,South India,2026-09-06T03:33:59.032832
8815,SADULSHAHAR,RAJASTHAN,335062,IN,North India,2026-09-06T03:33:59.032832
8816,SAGAR,MADHYA PRADESH,470001,IN,Central India,2026-09-06T03:33:59.032832
8817,SAGAR,MADHYA PRADESH,470002,IN,Central India,2026-09-06T03:33:59.032832
8818,SAGAR,WEST BENGAL,743373,IN,East & North-East,2026-09-06T03:33:59.032832
8819,"SAHAR ROAD, ANDHERI-EAST, MUMBAI",MAHARASHTRA,400069,IN,West India,2026-09-06T03:33:59.032832
8820,SAHARANPUR,UTTAR PRADESH,247001,IN,North India,2026-09-06T03:33:59.032832
8821,SAHARANPUR,UTTAR PRADESH,251307,IN,North India,2026-09-06T03:33:59.032832
8822,SAHARSA,BIHAR,852106,IN,East & North-East,2026-09-06T03:33:59.032832
8823,SAHARSA,BIHAR,852107,IN,East & North-East,2026-09-06T03:33:59.032832
8824,SAHIBABAD,UTTAR PRADESH,201005,IN,North India,2026-09-06T03:33:59.032832
8825,"SAHIBABAD, GHAZIABAD",UTTAR PRADESH,201005,IN,North India,2026-09-06T03:33:59.032832
8826,RANNI,KERALA,689676,IN,South India,2026-09-06T03:33:59.032832
8827,RASAYANI,MAHARASHTRA,410222,IN,West India,2026-09-06T03:33:59.032832
8828,RASAYANI MOHOPADA,MAHARASHTRA,410207,IN,West India,2026-09-06T03:33:59.032832
8829,RASHID MARKET,DELHI,110051,IN,North India,2026-09-06T03:33:59.032832
8830,RASOL,ODISHA,759021,IN,East & North-East,2026-09-06T03:33:59.032832
8831,RATANPUR,CHHATTISGARH,495442,IN,Central India,2026-09-06T03:33:59.032832
8832,RATH,UTTAR PRADESH,210431,IN,North India,2026-09-06T03:33:59.032832
8833,RATNAGIRI,MAHARASHTRA,415629,IN,West India,2026-09-06T03:33:59.032832
8834,RATNAGIRI,MAHARASHTRA,416702,IN,West India,2026-09-06T03:33:59.032832
8835,RAVER,MAHARASHTRA,425508,IN,West India,2026-09-06T03:33:59.032832
8836,"RAXAUL, EAST CHAMPARAN, PIN-845305",BIHAR,845305,IN,East & North-East,2026-09-06T03:33:59.032832
8837,RAYAGADA,ODISHA,765001,IN,East & North-East,2026-09-06T03:33:59.032832
8838,RAYAGADA RAYAGADA DISTRICT,ODISHA,765002,IN,East & North-East,2026-09-06T03:33:59.032832
8839,RAYAPARTHI,TELANGANA,506314,IN,South India,2026-09-06T03:33:59.032832
8840,RAYMOND CHHINDWARA,MADHYA PRADESH,480108,IN,Central India,2026-09-06T03:33:59.032832
8841,RAZAM,ANDHRA PRADESH,532127,IN,South India,2026-09-06T03:33:59.032832
8842,RAZOLE,ANDHRA PRADESH,533242,IN,South India,2026-09-06T03:33:59.032832
8843,RAZOLE,ANDHRA PRADESH,533248,IN,South India,2026-09-06T03:33:59.032832
8844,RENUKA,HIMACHAL PRADESH,173022,IN,North India,2026-09-06T03:33:59.032832
8845,REOTI,UTTAR PRADESH,277209,IN,North India,2026-09-06T03:33:59.032832
8846,RETHARE BK. TAL KARAD DIST SATARA,MAHARASHTRA,415108,IN,West India,2026-09-06T03:33:59.032832
8847,REWARI,HARYANA,123035,IN,North India,2026-09-06T03:33:59.032832
8848,RIBANDER,GOA,403006,IN,West India,2026-09-06T03:33:59.032832
8849,RIPPONPETE,KARNATAKA,577426,IN,South India,2026-09-06T03:33:59.032832
8850,RISHIKESH,UTTARAKHAND,249137,IN,North India,2026-09-06T03:33:59.032832
8851,RISHIKESH,UTTARAKHAND,249203,IN,North India,2026-09-06T03:33:59.032832
8852,RISHRA,WEST BENGAL,712250,IN,East & North-East,2026-09-06T03:33:59.032832
8853,ROHA MIDC,MAHARASHTRA,402116,IN,West India,2026-09-06T03:33:59.032832
8854,ROHINI,DELHI,110085,IN,North India,2026-09-06T03:33:59.032832
8855,ROHINI,DELHI,110089,IN,North India,2026-09-06T03:33:59.032832
8856,ROORKEE ROAD MEERUT,UTTAR PRADESH,250001,IN,North India,2026-09-06T03:33:59.032832
8857,ROPAR,PUNJAB,140001,IN,North India,2026-09-06T03:33:59.032832
8858,ROURKELA,ODISHA,769005,IN,East & North-East,2026-09-06T03:33:59.032832
8859,ROURKELA,ODISHA,769008,IN,East & North-East,2026-09-06T03:33:59.032832
8860,ROURKELA,ODISHA,769015,IN,East & North-East,2026-09-06T03:33:59.032832
8861,RUDRANAGAR,WEST BENGAL,731238,IN,East & North-East,2026-09-06T03:33:59.032832
8862,RUKADI,MAHARASHTRA,416118,IN,West India,2026-09-06T03:33:59.032832
8863,RUPAISIDING TINSUKIA DISTRICT,ASSAM,786153,IN,East & North-East,2026-09-06T03:33:59.032832
8864,RUPNAGAR,PUNJAB,140001,IN,North India,2026-09-06T03:33:59.032832
8865,RUPNARAYANPUR,WEST BENGAL,713364,IN,East & North-East,2026-09-06T03:33:59.032832
8866,RUSHIKONDA APIIC,ANDHRA PRADESH,530045,IN,South India,2026-09-06T03:33:59.032832
8867,RYALI,ANDHRA PRADESH,533236,IN,South India,2026-09-06T03:33:59.032832
8868,S. A . S NAGAR,PUNJAB,160062,IN,North India,2026-09-06T03:33:59.032832
8869,SABATHU,HIMACHAL PRADESH,173206,IN,North India,2026-09-06T03:33:59.032832
8870,SAFIDON,HARYANA,126112,IN,North India,2026-09-06T03:33:59.032832
8871,SAGALEE,ARUNACHAL PRADESH,791112,IN,Other,2026-09-06T03:33:59.032832
8872,SAGAR,KARNATAKA,577412,IN,South India,2026-09-06T03:33:59.032832
8873,SAGRI,UTTAR PRADESH,276135,IN,North India,2026-09-06T03:33:59.032832
8874,SAGWARA,RAJASTHAN,314031,IN,North India,2026-09-06T03:33:59.032832
8875,SAHARSA,BIHAR,852201,IN,East & North-East,2026-09-06T03:33:59.032832
8876,SAHAWAR,UTTAR PRADESH,207245,IN,North India,2026-09-06T03:33:59.032832
8877,SAHIBGANJ,JHARKHAND,816109,IN,East & North-East,2026-09-06T03:33:59.032832
8878,SAIFAI ETAWAH,UTTAR PRADESH,206130,IN,North India,2026-09-06T03:33:59.032832
8879,SAILA  KHURD,PUNJAB,144529,IN,North India,2026-09-06T03:33:59.032832
8880,"SAINIK SCHOOL, THIRUVANANTHAPURAM DISTRICT",KERALA,695585,IN,South India,2026-09-06T03:33:59.032832
8881,SAIYAD RAJA,UTTAR PRADESH,232110,IN,North India,2026-09-06T03:33:59.032832
8882,SALAKATI,ASSAM,783369,IN,East & North-East,2026-09-06T03:33:59.032832
8883,SALCETE,GOA,403715,IN,West India,2026-09-06T03:33:59.032832
8884,SALEM,TAMIL NADU,636004,IN,South India,2026-09-06T03:33:59.032832
8885,SALEM,TAMIL NADU,636005,IN,South India,2026-09-06T03:33:59.032832
8886,SALEM,TAMIL NADU,636006,IN,South India,2026-09-06T03:33:59.032832
8887,SALEM,TAMIL NADU,636014,IN,South India,2026-09-06T03:33:59.032832
8888,SALEM,TAMIL NADU,636015,IN,South India,2026-09-06T03:33:59.032832
8889,SALEM,TAMIL NADU,636016,IN,South India,2026-09-06T03:33:59.032832
8890,SALEM,TAMIL NADU,636112,IN,South India,2026-09-06T03:33:59.032832
8891,SALEM,TAMIL NADU,636308,IN,South India,2026-09-06T03:33:59.032832
8892,SALEM,TAMIL NADU,636451,IN,South India,2026-09-06T03:33:59.032832
8893,SALON,UTTAR PRADESH,229127,IN,North India,2026-09-06T03:33:59.032832
8894,SAMASTIPUR,BIHAR,848125,IN,East & North-East,2026-09-06T03:33:59.032832
8895,SAMASTIPUR,BIHAR,848205,IN,East & North-East,2026-09-06T03:33:59.032832
8896,SAMASTIPUR,BIHAR,848206,IN,East & North-East,2026-09-06T03:33:59.032832
8897,SAMBA,JAMMU & KASHMIR,184121,IN,North India,2026-09-06T03:33:59.032832
8898,SAMBALPUR,ODISHA,768005,IN,East & North-East,2026-09-06T03:33:59.032832
8899,SAMBALPUR,ODISHA,768006,IN,East & North-East,2026-09-06T03:33:59.032832
8900,SAMBHAL,UTTAR PRADESH,244302,IN,North India,2026-09-06T03:33:59.032832
8901,SAMBHAR,RAJASTHAN,303604,IN,North India,2026-09-06T03:33:59.032832
8902,SAMBRA,KARNATAKA,591124,IN,South India,2026-09-06T03:33:59.032832
8903,SARANGA,ODISHA,759146,IN,East & North-East,2026-09-06T03:33:59.032832
8904,SARENI,UTTAR PRADESH,229212,IN,North India,2026-09-06T03:33:59.032832
8905,SAROORNAGAR,TELANGANA,500035,IN,South India,2026-09-06T03:33:59.032832
8906,SAS NAGAR,PUNJAB,160059,IN,North India,2026-09-06T03:33:59.032832
8907,SATARA,MAHARASHTRA,415001,IN,West India,2026-09-06T03:33:59.032832
8908,SATARA,MAHARASHTRA,415110,IN,West India,2026-09-06T03:33:59.032832
8909,SATARA,MAHARASHTRA,415114,IN,West India,2026-09-06T03:33:59.032832
8910,SATARA,MAHARASHTRA,415205,IN,West India,2026-09-06T03:33:59.032832
8911,SATARA,MAHARASHTRA,415513,IN,West India,2026-09-06T03:33:59.032832
8912,SATARA,MAHARASHTRA,415519,IN,West India,2026-09-06T03:33:59.032832
8913,SATHYAMANGALAM,TAMIL NADU,638402,IN,South India,2026-09-06T03:33:59.032832
8914,SATHYAMANGALAM ERODE,TAMIL NADU,638401,IN,South India,2026-09-06T03:33:59.032832
8915,SATNA,MADHYA PRADESH,485001,IN,Central India,2026-09-06T03:33:59.032832
8916,SATPULI,UTTARAKHAND,246172,IN,North India,2026-09-06T03:33:59.032832
8917,SATTENAPALLE,ANDHRA PRADESH,522403,IN,South India,2026-09-06T03:33:59.032832
8918,SATTUR,TAMIL NADU,626203,IN,South India,2026-09-06T03:33:59.032832
8919,SAVNER,MAHARASHTRA,441107,IN,West India,2026-09-06T03:33:59.032832
8920,SAWAI MADHOPUR,RAJASTHAN,322021,IN,North India,2026-09-06T03:33:59.032832
8921,SAWAI MADHOPUR,RAJASTHAN,322234,IN,North India,2026-09-06T03:33:59.032832
8922,SAWANTWADI,MAHARASHTRA,416511,IN,West India,2026-09-06T03:33:59.032832
8923,SAWANTWADI,MAHARASHTRA,416529,IN,West India,2026-09-06T03:33:59.032832
8924,SBI FAGU,HIMACHAL PRADESH,171209,IN,North India,2026-09-06T03:33:59.032832
8925,SEAWOOD EAST NAVI MUMBAI,MAHARASHTRA,400706,IN,West India,2026-09-06T03:33:59.032832
8926,"SECTOR 3, SALT LAKE , KOLKATA",WEST BENGAL,700097,IN,East & North-East,2026-09-06T03:33:59.032832
8927,SECUNDERABAD,TELANGANA,500014,IN,South India,2026-09-06T03:33:59.032832
8928,SECUNDERABAD,TELANGANA,500020,IN,South India,2026-09-06T03:33:59.032832
8929,SECUNDERABAD,TELANGANA,500026,IN,South India,2026-09-06T03:33:59.032832
8930,SECUNDERABAD,TELANGANA,500044,IN,South India,2026-09-06T03:33:59.032832
8931,SECUNDERABAD,TELANGANA,500056,IN,South India,2026-09-06T03:33:59.032832
8932,SECUNDERABAD,TELANGANA,500061,IN,South India,2026-09-06T03:33:59.032832
8933,SECUNDERABAD,TELANGANA,500062,IN,South India,2026-09-06T03:33:59.032832
8934,SECUNDERABAD,TELANGANA,500080,IN,South India,2026-09-06T03:33:59.032832
8935,SECUNDERABAD,TELANGANA,500104,IN,South India,2026-09-06T03:33:59.032832
8936,SECUNDERABAD 500094,TELANGANA,500094,IN,South India,2026-09-06T03:33:59.032832
8937,SECUNDERABAD.,TELANGANA,500015,IN,South India,2026-09-06T03:33:59.032832
8938,SECUNDERABADSECUNDERABAD,TELANGANA,501301,IN,South India,2026-09-06T03:33:59.032832
8939,SECUNDRABAD,TELANGANA,500014,IN,South India,2026-09-06T03:33:59.032832
8940,SECUNDRABAD,TELANGANA,500015,IN,South India,2026-09-06T03:33:59.032832
8941,SECUNDRABAD,TELANGANA,500061,IN,South India,2026-09-06T03:33:59.032832
8942,SEETHANAGARAM,ANDHRA PRADESH,533287,IN,South India,2026-09-06T03:33:59.032832
8943,SEITHUR,TAMIL NADU,626122,IN,South India,2026-09-06T03:33:59.032832
8944,SEKMAI BAZAR,MANIPUR,795136,IN,Other,2026-09-06T03:33:59.032832
8945,"SELAIYUR, CHENNAI",TAMIL NADU,600073,IN,South India,2026-09-06T03:33:59.032832
8946,SELAQUI,UTTARAKHAND,248197,IN,North India,2026-09-06T03:33:59.032832
8947,SEOHARA,UTTAR PRADESH,246746,IN,North India,2026-09-06T03:33:59.032832
8948,SEONI MALWA,MADHYA PRADESH,461223,IN,Central India,2026-09-06T03:33:59.032832
8949,SERAMPORE,WEST BENGAL,712203,IN,East & North-East,2026-09-06T03:33:59.032832
8950,SERAMPORE,WEST BENGAL,712204,IN,East & North-East,2026-09-06T03:33:59.032832
8951,SETHIATHOPPU,TAMIL NADU,608702,IN,South India,2026-09-06T03:33:59.032832
8952,SEVALIYA,GUJARAT,388239,IN,West India,2026-09-06T03:33:59.032832
8953,SHAHABAD HARDOI DISTRICT,UTTAR PRADESH,241124,IN,North India,2026-09-06T03:33:59.032832
8954,SHAHDARA,DELHI,110093,IN,North India,2026-09-06T03:33:59.032832
8955,SHAHDOL,MADHYA PRADESH,484444,IN,Central India,2026-09-06T03:33:59.032832
8956,SHAHJAHANPUR,RAJASTHAN,301706,IN,North India,2026-09-06T03:33:59.032832
8957,SHAHPUR,HIMACHAL PRADESH,176208,IN,North India,2026-09-06T03:33:59.032832
8958,SHAHPUR,JHARKHAND,822110,IN,East & North-East,2026-09-06T03:33:59.032832
8959,SHAHPUR,KARNATAKA,585223,IN,South India,2026-09-06T03:33:59.032832
8960,SHAHPUR BURHANPUR DISTRICT,MADHYA PRADESH,450445,IN,Central India,2026-09-06T03:33:59.032832
8961,SHAJAHANPUR,UTTAR PRADESH,242042,IN,North India,2026-09-06T03:33:59.032832
8962,SHAJAPUR,MADHYA PRADESH,465001,IN,Central India,2026-09-06T03:33:59.032832
8963,SHAKTI NAGAR NTPC TOWNSHIP,UTTAR PRADESH,231222,IN,North India,2026-09-06T03:33:59.032832
8964,"SHANKERPALLY, R.R.DIST",TELANGANA,501203,IN,South India,2026-09-06T03:33:59.032832
8965,SHEIKHPURA,BIHAR,811103,IN,East & North-East,2026-09-06T03:33:59.032832
8966,"SHELA, AHMEDABAD",GUJARAT,380058,IN,West India,2026-09-06T03:33:59.032832
8967,SHENKOTTAI,TAMIL NADU,627809,IN,South India,2026-09-06T03:33:59.032832
8968,SHEORAPHULI,WEST BENGAL,712223,IN,East & North-East,2026-09-06T03:33:59.032832
8969,SHEOSAGAR,BIHAR,821111,IN,East & North-East,2026-09-06T03:33:59.032832
8970,SHIKOHABAD,UTTAR PRADESH,283135,IN,North India,2026-09-06T03:33:59.032832
8971,SHILLONG,MEGHALAYA,793001,IN,Other,2026-09-06T03:33:59.032832
8972,SHILLONG,MEGHALAYA,793003,IN,Other,2026-09-06T03:33:59.032832
8973,SHILLONG,MEGHALAYA,793004,IN,Other,2026-09-06T03:33:59.032832
8974,SHILLONG,MEGHALAYA,793018,IN,Other,2026-09-06T03:33:59.032832
8975,SHIMLA,HIMACHAL PRADESH,171001,IN,North India,2026-09-06T03:33:59.032832
8976,SHIMLA,HIMACHAL PRADESH,171002,IN,North India,2026-09-06T03:33:59.032832
8977,SAHIBGANJ,JHARKHAND,816101,IN,East & North-East,2026-09-06T03:33:59.032832
8978,SAIDABAD ALLAHABAD,UTTAR PRADESH,221508,IN,North India,2026-09-06T03:33:59.032832
8979,"SAIFAI, ETAWAH",UTTAR PRADESH,206130,IN,North India,2026-09-06T03:33:59.032832
8980,SAINTHIA,WEST BENGAL,731234,IN,East & North-East,2026-09-06T03:33:59.032832
8981,SAKALDIHA,UTTAR PRADESH,232108,IN,North India,2026-09-06T03:33:59.032832
8982,SAKHINETIPALLI,ANDHRA PRADESH,533251,IN,South India,2026-09-06T03:33:59.032832
8983,SALASAR,RAJASTHAN,331506,IN,North India,2026-09-06T03:33:59.032832
8984,"SALBARI, SILIGURI",WEST BENGAL,734009,IN,East & North-East,2026-09-06T03:33:59.032832
8985,SALCETE,GOA,403716,IN,West India,2026-09-06T03:33:59.032832
8986,SALEM,TAMIL NADU,636007,IN,South India,2026-09-06T03:33:59.032832
8987,SALEM,TAMIL NADU,636008,IN,South India,2026-09-06T03:33:59.032832
8988,SALEM,TAMIL NADU,636010,IN,South India,2026-09-06T03:33:59.032832
8989,SALEM,TAMIL NADU,636103,IN,South India,2026-09-06T03:33:59.032832
8990,SALEM,TAMIL NADU,636108,IN,South India,2026-09-06T03:33:59.032832
8991,SALEM,TAMIL NADU,636121,IN,South India,2026-09-06T03:33:59.032832
8992,SALEM,TAMIL NADU,636140,IN,South India,2026-09-06T03:33:59.032832
8993,SALEM,TAMIL NADU,636204,IN,South India,2026-09-06T03:33:59.032832
8994,SALEM,TAMIL NADU,637501,IN,South India,2026-09-06T03:33:59.032832
8995,SALIGRAM,KARNATAKA,576226,IN,South India,2026-09-06T03:33:59.032832
8996,SALIPUR,ODISHA,754202,IN,East & North-East,2026-09-06T03:33:59.032832
8997,SALT LAKE CITY,WEST BENGAL,700064,IN,East & North-East,2026-09-06T03:33:59.032832
8998,SAMANA,PUNJAB,147101,IN,North India,2026-09-06T03:33:59.032832
8999,SAMASTIPUR,BIHAR,848101,IN,East & North-East,2026-09-06T03:33:59.032832
9000,SAMASTIPUR,BIHAR,848117,IN,East & North-East,2026-09-06T03:33:59.032832
9001,SAMASTIPUR,BIHAR,848160,IN,East & North-East,2026-09-06T03:33:59.032832
9002,SAMASTIPUR,BIHAR,848207,IN,East & North-East,2026-09-06T03:33:59.032832
9003,SAMASTIPUR,BIHAR,848208,IN,East & North-East,2026-09-06T03:33:59.032832
9004,SAMBA,JAMMU & KASHMIR,181143,IN,North India,2026-09-06T03:33:59.032832
9005,SANAUR,PUNJAB,147103,IN,North India,2026-09-06T03:33:59.032832
9006,SANDUR,KARNATAKA,583118,IN,South India,2026-09-06T03:33:59.032832
9007,"SANDUR TALUK, BELLARY DISTRICT",KARNATAKA,583119,IN,South India,2026-09-06T03:33:59.032832
9008,SANGAMNER,MAHARASHTRA,422605,IN,West India,2026-09-06T03:33:59.032832
9009,SANGAREDDY,TELANGANA,502296,IN,South India,2026-09-06T03:33:59.032832
9010,SANGLI,MAHARASHTRA,416414,IN,West India,2026-09-06T03:33:59.032832
9011,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416415,IN,West India,2026-09-06T03:33:59.032832
9012,SANGRUR  AFTER 4:00 PM,PUNJAB,148001,IN,North India,2026-09-06T03:33:59.032832
9013,SANKESHWAR,KARNATAKA,591313,IN,South India,2026-09-06T03:33:59.032832
9014,SANOOR,KARNATAKA,574114,IN,South India,2026-09-06T03:33:59.032832
9015,SANTA CRUZ,GOA,403005,IN,West India,2026-09-06T03:33:59.032832
9016,"SANTA CRUZ, ILHAS",GOA,403005,IN,West India,2026-09-06T03:33:59.032832
9017,"SANTACRUZ EAST, MUMBAI",MAHARASHTRA,400055,IN,West India,2026-09-06T03:33:59.032832
9018,SANTOKHGARH,HIMACHAL PRADESH,174301,IN,North India,2026-09-06T03:33:59.032832
9019,SANTURI,WEST BENGAL,723121,IN,East & North-East,2026-09-06T03:33:59.032832
9020,SANVORDEM,GOA,403706,IN,West India,2026-09-06T03:33:59.032832
9021,SAPHALE,MAHARASHTRA,401102,IN,West India,2026-09-06T03:33:59.032832
9022,SARAI LAHUR,UTTAR PRADESH,221505,IN,North India,2026-09-06T03:33:59.032832
9023,SARAI MIR,UTTAR PRADESH,223227,IN,North India,2026-09-06T03:33:59.032832
9024,SARANGARH,CHHATTISGARH,496450,IN,Central India,2026-09-06T03:33:59.032832
9025,SARAVANAMPATTICOIMBATORE.,TAMIL NADU,641035,IN,South India,2026-09-06T03:33:59.032832
9026,SARCARSAMAKULAM,TAMIL NADU,641107,IN,South India,2026-09-06T03:33:59.032832
9027,"SARGASAN, GANDHINAGAR",GUJARAT,382421,IN,West India,2026-09-06T03:33:59.032832
9028,SARIGAM,GUJARAT,396155,IN,West India,2026-09-06T03:33:59.032832
9029,SARITA VIHAR,DELHI,110076,IN,North India,2026-09-06T03:33:59.032832
9030,SARMATHURA,RAJASTHAN,328026,IN,North India,2026-09-06T03:33:59.032832
9031,SARNI,MADHYA PRADESH,460447,IN,Central India,2026-09-06T03:33:59.032832
9032,SARSAWAN,UTTAR PRADESH,247232,IN,North India,2026-09-06T03:33:59.032832
9033,SARVABHOUMNAGAR  CHIKALSANDRA  BENGALURU,KARNATAKA,560061,IN,South India,2026-09-06T03:33:59.032832
9034,SASWAD,MAHARASHTRA,412301,IN,West India,2026-09-06T03:33:59.032832
9035,SATARA,MAHARASHTRA,415523,IN,West India,2026-09-06T03:33:59.032832
9036,SATNA,MADHYA PRADESH,485775,IN,Central India,2026-09-06T03:33:59.032832
9037,SAVARKUNDLA,GUJARAT,364515,IN,West India,2026-09-06T03:33:59.032832
9038,SAVLEM PILERNE,GOA,403114,IN,West India,2026-09-06T03:33:59.032832
9039,SAVLI,GUJARAT,391770,IN,West India,2026-09-06T03:33:59.032832
9040,SAWANTWADI,MAHARASHTRA,416510,IN,West India,2026-09-06T03:33:59.032832
9041,SAYAN,GUJARAT,394150,IN,West India,2026-09-06T03:33:59.032832
9042,"SECTOR - 15 , ROHINI",DELHI,110089,IN,North India,2026-09-06T03:33:59.032832
9043,"SECTOR-86,FARIDABAD",HARYANA,121002,IN,North India,2026-09-06T03:33:59.032832
9044,SECUNDERABAD,TELANGANA,500025,IN,South India,2026-09-06T03:33:59.032832
9045,SECUNDERABAD,TELANGANA,500049,IN,South India,2026-09-06T03:33:59.032832
9046,SECUNDERABAD,TELANGANA,500067,IN,South India,2026-09-06T03:33:59.032832
9047,SECUNDERABAD,TELANGANA,500071,IN,South India,2026-09-06T03:33:59.032832
9048,SECUNDERABAD,TELANGANA,500083,IN,South India,2026-09-06T03:33:59.032832
9049,SEELANAICKENPATTI,TAMIL NADU,636201,IN,South India,2026-09-06T03:33:59.032832
9050,SEHORE,MADHYA PRADESH,466661,IN,Central India,2026-09-06T03:33:59.032832
9051,SELAQUI,UTTARAKHAND,248011,IN,North India,2026-09-06T03:33:59.032832
9052,SELAQUI DEHRADUN,UTTARAKHAND,248197,IN,North India,2026-09-06T03:33:59.032832
9053,SAMRALA,PUNJAB,141114,IN,North India,2026-09-06T03:33:59.032832
9054,SANGAREDDY,TELANGANA,502285,IN,South India,2026-09-06T03:33:59.032832
9055,SANGAREDDY,TELANGANA,502319,IN,South India,2026-09-06T03:33:59.032832
9056,SANGAREDDY DISTRICT,TELANGANA,502345,IN,South India,2026-09-06T03:33:59.032832
9057,SANGLI,MAHARASHTRA,415301,IN,West India,2026-09-06T03:33:59.032832
9058,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416410,IN,West India,2026-09-06T03:33:59.032832
9059,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416436,IN,West India,2026-09-06T03:33:59.032832
9060,SANGOLE,MAHARASHTRA,413309,IN,West India,2026-09-06T03:33:59.032832
9061,SANGRUR,PUNJAB,148023,IN,North India,2026-09-06T03:33:59.032832
9062,SANIVARAPUPETA,ANDHRA PRADESH,534003,IN,South India,2026-09-06T03:33:59.032832
9063,"SANPADA,NAVI MUMBAI",MAHARASHTRA,400705,IN,West India,2026-09-06T03:33:59.032832
9064,SANTHAMAGULURU MANDAL,ANDHRA PRADESH,523302,IN,South India,2026-09-06T03:33:59.032832
9065,SARAIRANJAN,BIHAR,848127,IN,East & North-East,2026-09-06T03:33:59.032832
9066,SARAN,BIHAR,841301,IN,East & North-East,2026-09-06T03:33:59.032832
9067,SARANGPUR,MADHYA PRADESH,465697,IN,Central India,2026-09-06T03:33:59.032832
9068,SARCARSAMAKULAM,TAMIL NADU,641110,IN,South India,2026-09-06T03:33:59.032832
9069,SARGASAN VILLAGE,GUJARAT,382421,IN,West India,2026-09-06T03:33:59.032832
9070,SARKAGHAT,HIMACHAL PRADESH,175028,IN,North India,2026-09-06T03:33:59.032832
9071,"SARONA, RAIPUR",CHHATTISGARH,492099,IN,Central India,2026-09-06T03:33:59.032832
9072,SARWAR,RAJASTHAN,305403,IN,North India,2026-09-06T03:33:59.032832
9073,SASARAM,BIHAR,821115,IN,East & North-East,2026-09-06T03:33:59.032832
9074,SASNI,UTTAR PRADESH,204216,IN,North India,2026-09-06T03:33:59.032832
9075,SASVAD,MAHARASHTRA,412301,IN,West India,2026-09-06T03:33:59.032832
9076,SATANA,MAHARASHTRA,423301,IN,West India,2026-09-06T03:33:59.032832
9077,SATARA,MAHARASHTRA,412805,IN,West India,2026-09-06T03:33:59.032832
9078,SATARA,MAHARASHTRA,415004,IN,West India,2026-09-06T03:33:59.032832
9079,SATARA,MAHARASHTRA,415015,IN,West India,2026-09-06T03:33:59.032832
9080,SATARA MIDC,MAHARASHTRA,415004,IN,West India,2026-09-06T03:33:59.032832
9081,SATHANKULAM,TAMIL NADU,628704,IN,South India,2026-09-06T03:33:59.032832
9082,"SATTENAPALLI(MD),GUNTUR(DT)",ANDHRA PRADESH,522403,IN,South India,2026-09-06T03:33:59.032832
9083,SAUNDATTI YELLAMMA,KARNATAKA,591126,IN,South India,2026-09-06T03:33:59.032832
9084,SAUSAR,MADHYA PRADESH,480106,IN,Central India,2026-09-06T03:33:59.032832
9085,SAWAI MADHOPUR,RAJASTHAN,322001,IN,North India,2026-09-06T03:33:59.032832
9086,SCHOOL LINE,ANDAMAN & NICOBAR,744102,IN,Other,2026-09-06T03:33:59.032832
9087,"SEA WOODS, NAVI MUMBAI",MAHARASHTRA,400706,IN,West India,2026-09-06T03:33:59.032832
