MarketingFactKey,DateKey,CampaignKey,ChannelKey,LocationKey,Impressions,Clicks,SpendAmount,LeadsGenerated,ConversionsCount,AttributedSaleAmount,CTR_Pct,CPC_Amount,CostPerLead,CostPerConversion,ROAS,SourceSystem,SourceRecordID,ETL_LoadedAt
608,20241107,11,11,2612,0,0,218.65,0,0,1631.00,0.0000,0.00,0.00,0.00,7.46,Google Ads,A1607,2026-09-07T07:48:42.882130
609,20241122,1,11,2612,0,0,213.15,0,0,1276.00,0.0000,0.00,0.00,0.00,5.99,Google Ads,A1608,2026-09-07T07:48:42.882130
610,20241116,2,11,2612,0,0,207.63,0,0,1195.00,0.0000,0.00,0.00,0.00,5.76,Google Ads,A1609,2026-09-07T07:48:42.882130
611,20241121,1,11,2612,0,0,230.05,0,0,1407.00,0.0000,0.00,0.00,0.00,6.12,Google Ads,A1610,2026-09-07T07:48:42.882130
612,20241115,14,11,2612,0,0,197.84,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1611,2026-09-07T07:48:42.882130
613,20241116,16,11,2612,0,0,181.27,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1612,2026-09-07T07:48:42.882130
614,20241118,11,11,2612,0,0,188.60,0,0,1451.00,0.0000,0.00,0.00,0.00,7.69,Google Ads,A1613,2026-09-07T07:48:42.882130
615,20241112,6,11,2612,0,0,223.70,0,0,1909.00,0.0000,0.00,0.00,0.00,8.53,Google Ads,A1614,2026-09-07T07:48:42.882130
616,20241124,5,11,2612,0,0,211.71,0,0,1027.00,0.0000,0.00,0.00,0.00,4.85,Google Ads,A1615,2026-09-07T07:48:42.882130
617,20241107,14,11,2612,0,0,245.01,0,0,1822.00,0.0000,0.00,0.00,0.00,7.44,Google Ads,A1616,2026-09-07T07:48:42.882130
618,20241128,6,11,2612,0,0,0.00,0,0,1371.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1617,2026-09-07T07:48:42.882130
619,20241102,12,11,2612,0,0,226.89,0,0,1992.00,0.0000,0.00,0.00,0.00,8.78,Google Ads,A1618,2026-09-07T07:48:42.882130
620,20241120,1,11,2612,0,0,219.97,0,0,1612.00,0.0000,0.00,0.00,0.00,7.33,Google Ads,A1619,2026-09-07T07:48:42.882130
621,20241118,7,11,2612,0,0,202.66,0,0,1634.00,0.0000,0.00,0.00,0.00,8.06,Google Ads,A1620,2026-09-07T07:48:42.882130
622,20241128,16,11,2612,0,0,202.00,0,0,1469.00,0.0000,0.00,0.00,0.00,7.27,Google Ads,A1621,2026-09-07T07:48:42.882130
623,20241122,7,11,2612,0,0,197.08,0,0,1774.00,0.0000,0.00,0.00,0.00,9.00,Google Ads,A1622,2026-09-07T07:48:42.882130
624,20241103,1,11,2612,0,0,223.95,0,0,1480.00,0.0000,0.00,0.00,0.00,6.61,Google Ads,A1623,2026-09-07T07:48:42.882130
625,20241112,10,11,2612,0,0,228.66,0,0,1515.00,0.0000,0.00,0.00,0.00,6.63,Google Ads,A1624,2026-09-07T07:48:42.882130
626,20241123,3,11,2612,0,0,230.83,0,0,1675.00,0.0000,0.00,0.00,0.00,7.26,Google Ads,A1625,2026-09-07T07:48:42.882130
627,20241110,13,11,2612,0,0,215.41,0,0,1010.00,0.0000,0.00,0.00,0.00,4.69,Google Ads,A1626,2026-09-07T07:48:42.882130
628,20241130,4,11,2612,0,0,217.58,0,0,1885.00,0.0000,0.00,0.00,0.00,8.66,Google Ads,A1627,2026-09-07T07:48:42.882130
629,20241124,16,11,2612,0,0,180.66,0,0,1830.00,0.0000,0.00,0.00,0.00,10.13,Google Ads,A1628,2026-09-07T07:48:42.882130
630,20241124,18,11,2612,0,0,227.13,0,0,1040.00,0.0000,0.00,0.00,0.00,4.58,Google Ads,A1629,2026-09-07T07:48:42.882130
631,20241102,2,11,2612,0,0,218.31,0,0,1623.00,0.0000,0.00,0.00,0.00,7.43,Google Ads,A1630,2026-09-07T07:48:42.882130
632,20241109,12,11,2612,0,0,204.62,0,0,1800.00,0.0000,0.00,0.00,0.00,8.80,Google Ads,A1631,2026-09-07T07:48:42.882130
633,20241128,11,11,2612,0,0,183.41,0,0,1701.00,0.0000,0.00,0.00,0.00,9.27,Google Ads,A1632,2026-09-07T07:48:42.882130
634,20241111,16,11,2612,0,0,229.13,0,0,1149.00,0.0000,0.00,0.00,0.00,5.01,Google Ads,A1633,2026-09-07T07:48:42.882130
635,20241116,8,11,2612,0,0,184.57,0,0,1827.00,0.0000,0.00,0.00,0.00,9.90,Google Ads,A1634,2026-09-07T07:48:42.882130
636,20241104,10,11,2612,0,0,185.58,0,0,1434.00,0.0000,0.00,0.00,0.00,7.73,Google Ads,A1635,2026-09-07T07:48:42.882130
637,20241119,17,11,2612,0,0,181.40,0,0,1693.00,0.0000,0.00,0.00,0.00,9.33,Google Ads,A1636,2026-09-07T07:48:42.882130
638,20241118,5,11,2612,0,0,192.46,0,0,1459.00,0.0000,0.00,0.00,0.00,7.58,Google Ads,A1637,2026-09-07T07:48:42.882130
639,20241102,7,11,2612,0,0,0.00,0,0,1029.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1638,2026-09-07T07:48:42.882130
640,20241109,18,11,2612,0,0,198.66,0,0,1905.00,0.0000,0.00,0.00,0.00,9.59,Google Ads,A1639,2026-09-07T07:48:42.882130
641,20241106,7,11,2612,0,0,239.10,0,0,1733.00,0.0000,0.00,0.00,0.00,7.25,Google Ads,A1640,2026-09-07T07:48:42.882130
642,20241109,13,11,2612,0,0,228.02,0,0,1463.00,0.0000,0.00,0.00,0.00,6.42,Google Ads,A1641,2026-09-07T07:48:42.882130
643,20241107,8,11,2612,0,0,200.06,0,0,1950.00,0.0000,0.00,0.00,0.00,9.75,Google Ads,A1642,2026-09-07T07:48:42.882130
644,20241110,9,11,2612,0,0,235.58,0,0,1276.00,0.0000,0.00,0.00,0.00,5.42,Google Ads,A1643,2026-09-07T07:48:42.882130
645,20241107,6,11,2612,0,0,187.67,0,0,1351.00,0.0000,0.00,0.00,0.00,7.20,Google Ads,A1644,2026-09-07T07:48:42.882130
646,20241114,12,11,2612,0,0,211.63,0,0,1604.00,0.0000,0.00,0.00,0.00,7.58,Google Ads,A1645,2026-09-07T07:48:42.882130
647,20241125,16,11,2612,0,0,191.96,0,0,1204.00,0.0000,0.00,0.00,0.00,6.27,Google Ads,A1646,2026-09-07T07:48:42.882130
648,20241119,2,11,2612,0,0,180.19,0,0,1458.00,0.0000,0.00,0.00,0.00,8.09,Google Ads,A1647,2026-09-07T07:48:42.882130
649,20241114,2,11,2612,0,0,220.76,0,0,1231.00,0.0000,0.00,0.00,0.00,5.58,Google Ads,A1648,2026-09-07T07:48:42.882130
650,20241126,2,11,2612,0,0,181.18,0,0,1627.00,0.0000,0.00,0.00,0.00,8.98,Google Ads,A1649,2026-09-07T07:48:42.882130
651,20241129,3,11,2612,0,0,180.04,0,0,1375.00,0.0000,0.00,0.00,0.00,7.64,Google Ads,A1650,2026-09-07T07:48:42.882130
652,20241129,1,11,2612,0,0,245.03,0,0,1202.00,0.0000,0.00,0.00,0.00,4.91,Google Ads,A1651,2026-09-07T07:48:42.882130
653,20241129,18,11,2612,0,0,193.69,0,0,1992.00,0.0000,0.00,0.00,0.00,10.28,Google Ads,A1652,2026-09-07T07:48:42.882130
654,20241108,5,11,2612,0,0,221.54,0,0,1096.00,0.0000,0.00,0.00,0.00,4.95,Google Ads,A1653,2026-09-07T07:48:42.882130
655,20241122,10,11,2612,0,0,196.09,0,0,1056.00,0.0000,0.00,0.00,0.00,5.39,Google Ads,A1654,2026-09-07T07:48:42.882130
656,20241128,7,11,2612,0,0,205.32,0,0,1985.00,0.0000,0.00,0.00,0.00,9.67,Google Ads,A1655,2026-09-07T07:48:42.882130
657,20241110,16,11,2612,0,0,187.28,0,0,1607.00,0.0000,0.00,0.00,0.00,8.58,Google Ads,A1656,2026-09-07T07:48:42.882130
658,20241112,3,11,2612,0,0,226.49,0,0,1078.00,0.0000,0.00,0.00,0.00,4.76,Google Ads,A1657,2026-09-07T07:48:42.882130
659,20241122,15,11,2612,0,0,195.99,0,0,1179.00,0.0000,0.00,0.00,0.00,6.02,Google Ads,A1658,2026-09-07T07:48:42.882130
660,20241105,10,11,2612,0,0,220.97,0,0,1480.00,0.0000,0.00,0.00,0.00,6.70,Google Ads,A1659,2026-09-07T07:48:42.882130
661,20241124,11,11,2612,0,0,217.84,0,0,1791.00,0.0000,0.00,0.00,0.00,8.22,Google Ads,A1660,2026-09-07T07:48:42.882130
662,20241102,17,11,2612,0,0,208.41,0,0,1514.00,0.0000,0.00,0.00,0.00,7.26,Google Ads,A1661,2026-09-07T07:48:42.882130
663,20241101,18,11,2612,0,0,239.24,0,0,1097.00,0.0000,0.00,0.00,0.00,4.59,Google Ads,A1662,2026-09-07T07:48:42.882130
664,20241104,7,11,2612,0,0,209.87,0,0,1920.00,0.0000,0.00,0.00,0.00,9.15,Google Ads,A1663,2026-09-07T07:48:42.882130
665,20241126,12,11,2612,0,0,207.36,0,0,1567.00,0.0000,0.00,0.00,0.00,7.56,Google Ads,A1664,2026-09-07T07:48:42.882130
666,20241110,5,11,2612,0,0,236.69,0,0,1251.00,0.0000,0.00,0.00,0.00,5.29,Google Ads,A1665,2026-09-07T07:48:42.882130
667,20241123,10,11,2612,0,0,188.18,0,0,1682.00,0.0000,0.00,0.00,0.00,8.94,Google Ads,A1666,2026-09-07T07:48:42.882130
668,20241106,5,11,2612,0,0,195.26,0,0,1853.00,0.0000,0.00,0.00,0.00,9.49,Google Ads,A1667,2026-09-07T07:48:42.882130
669,20241119,6,11,2612,0,0,0.00,0,0,1020.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1668,2026-09-07T07:48:42.882130
670,20241120,12,11,2612,0,0,0.00,0,0,1819.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1669,2026-09-07T07:48:42.882130
671,20241113,16,11,2612,0,0,229.81,0,0,1221.00,0.0000,0.00,0.00,0.00,5.31,Google Ads,A1670,2026-09-07T07:48:42.882130
672,20241127,5,11,2612,0,0,212.27,0,0,1524.00,0.0000,0.00,0.00,0.00,7.18,Google Ads,A1671,2026-09-07T07:48:42.882130
673,20241105,10,11,2612,0,0,188.47,0,0,1998.00,0.0000,0.00,0.00,0.00,10.60,Google Ads,A1672,2026-09-07T07:48:42.882130
674,20241124,17,11,2612,0,0,180.88,0,0,1601.00,0.0000,0.00,0.00,0.00,8.85,Google Ads,A1673,2026-09-07T07:48:42.882130
675,20241108,6,11,2612,0,0,241.85,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1674,2026-09-07T07:48:42.882130
676,20241108,12,11,2612,0,0,236.20,0,0,1145.00,0.0000,0.00,0.00,0.00,4.85,Google Ads,A1675,2026-09-07T07:48:42.882130
677,20241110,7,11,2612,0,0,231.82,0,0,1645.00,0.0000,0.00,0.00,0.00,7.10,Google Ads,A1676,2026-09-07T07:48:42.882130
678,20241124,14,11,2612,0,0,238.62,0,0,1259.00,0.0000,0.00,0.00,0.00,5.28,Google Ads,A1677,2026-09-07T07:48:42.882130
679,20241117,2,11,2612,0,0,190.87,0,0,1400.00,0.0000,0.00,0.00,0.00,7.33,Google Ads,A1678,2026-09-07T07:48:42.882130
680,20241124,10,11,2612,0,0,221.74,0,0,1639.00,0.0000,0.00,0.00,0.00,7.39,Google Ads,A1679,2026-09-07T07:48:42.882130
681,20241112,17,11,2612,0,0,192.14,0,0,1564.00,0.0000,0.00,0.00,0.00,8.14,Google Ads,A1680,2026-09-07T07:48:42.882130
682,20241128,4,11,2612,0,0,248.48,0,0,1118.00,0.0000,0.00,0.00,0.00,4.50,Google Ads,A1681,2026-09-07T07:48:42.882130
683,20241109,7,11,2612,0,0,213.41,0,0,1058.00,0.0000,0.00,0.00,0.00,4.96,Google Ads,A1682,2026-09-07T07:48:42.882130
684,20241121,8,11,2612,0,0,194.30,0,0,1355.00,0.0000,0.00,0.00,0.00,6.97,Google Ads,A1683,2026-09-07T07:48:42.882130
685,20241115,9,11,2612,0,0,201.59,0,0,1943.00,0.0000,0.00,0.00,0.00,9.64,Google Ads,A1684,2026-09-07T07:48:42.882130
686,20241116,11,11,2612,0,0,249.21,0,0,1435.00,0.0000,0.00,0.00,0.00,5.76,Google Ads,A1685,2026-09-07T07:48:42.882130
687,20241128,7,11,2612,0,0,223.12,0,0,1052.00,0.0000,0.00,0.00,0.00,4.71,Google Ads,A1686,2026-09-07T07:48:42.882130
688,20241102,7,11,2612,0,0,192.69,0,0,1384.00,0.0000,0.00,0.00,0.00,7.18,Google Ads,A1687,2026-09-07T07:48:42.882130
689,20241130,7,11,2612,0,0,233.80,0,0,1838.00,0.0000,0.00,0.00,0.00,7.86,Google Ads,A1688,2026-09-07T07:48:42.882130
690,20241129,9,11,2612,0,0,186.93,0,0,1805.00,0.0000,0.00,0.00,0.00,9.66,Google Ads,A1689,2026-09-07T07:48:42.882130
691,20241122,10,11,2612,0,0,230.68,0,0,1556.00,0.0000,0.00,0.00,0.00,6.75,Google Ads,A1690,2026-09-07T07:48:42.882130
692,20241129,15,11,2612,0,0,202.95,0,0,1276.00,0.0000,0.00,0.00,0.00,6.29,Google Ads,A1691,2026-09-07T07:48:42.882130
693,20241128,5,11,2612,0,0,224.48,0,0,1882.00,0.0000,0.00,0.00,0.00,8.38,Google Ads,A1692,2026-09-07T07:48:42.882130
694,20241110,8,11,2612,0,0,186.32,0,0,1469.00,0.0000,0.00,0.00,0.00,7.88,Google Ads,A1693,2026-09-07T07:48:42.882130
695,20241106,2,11,2612,0,0,229.14,0,0,1375.00,0.0000,0.00,0.00,0.00,6.00,Google Ads,A1694,2026-09-07T07:48:42.882130
696,20241115,18,11,2612,0,0,243.88,0,0,1157.00,0.0000,0.00,0.00,0.00,4.74,Google Ads,A1695,2026-09-07T07:48:42.882130
697,20241102,5,11,2612,0,0,191.95,0,0,1813.00,0.0000,0.00,0.00,0.00,9.45,Google Ads,A1696,2026-09-07T07:48:42.882130
698,20241113,10,11,2612,0,0,228.82,0,0,1697.00,0.0000,0.00,0.00,0.00,7.42,Google Ads,A1697,2026-09-07T07:48:42.882130
699,20241107,16,11,2612,0,0,245.76,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1698,2026-09-07T07:48:42.882130
700,20241117,11,11,2612,0,0,217.41,0,0,1497.00,0.0000,0.00,0.00,0.00,6.89,Google Ads,A1699,2026-09-07T07:48:42.882130
701,20241117,1,11,2612,0,0,228.80,0,0,1188.00,0.0000,0.00,0.00,0.00,5.19,Google Ads,A1700,2026-09-07T07:48:42.882130
702,20241103,18,11,2612,0,0,188.73,0,0,1601.00,0.0000,0.00,0.00,0.00,8.48,Google Ads,A1701,2026-09-07T07:48:42.882130
703,20241105,8,11,2612,0,0,186.21,0,0,1747.00,0.0000,0.00,0.00,0.00,9.38,Google Ads,A1702,2026-09-07T07:48:42.882130
704,20241105,18,11,2612,0,0,235.77,0,0,1342.00,0.0000,0.00,0.00,0.00,5.69,Google Ads,A1703,2026-09-07T07:48:42.882130
705,20241113,6,11,2612,0,0,217.54,0,0,1975.00,0.0000,0.00,0.00,0.00,9.08,Google Ads,A1704,2026-09-07T07:48:42.882130
706,20241127,6,11,2612,0,0,192.70,0,0,1170.00,0.0000,0.00,0.00,0.00,6.07,Google Ads,A1705,2026-09-07T07:48:42.882130
707,20241113,18,11,2612,0,0,202.97,0,0,1128.00,0.0000,0.00,0.00,0.00,5.56,Google Ads,A1706,2026-09-07T07:48:42.882130
708,20241125,4,11,2612,0,0,212.61,0,0,1538.00,0.0000,0.00,0.00,0.00,7.23,Google Ads,A1707,2026-09-07T07:48:42.882130
709,20241112,14,11,2612,0,0,242.76,0,0,1793.00,0.0000,0.00,0.00,0.00,7.39,Google Ads,A1708,2026-09-07T07:48:42.882130
710,20241111,18,11,2612,0,0,193.08,0,0,1017.00,0.0000,0.00,0.00,0.00,5.27,Google Ads,A1709,2026-09-07T07:48:42.882130
711,20241121,7,11,2612,0,0,196.54,0,0,1085.00,0.0000,0.00,0.00,0.00,5.52,Google Ads,A1710,2026-09-07T07:48:42.882130
712,20241102,7,11,2612,0,0,234.46,0,0,1982.00,0.0000,0.00,0.00,0.00,8.45,Google Ads,A1711,2026-09-07T07:48:42.882130
713,20241120,18,11,2612,0,0,229.18,0,0,1440.00,0.0000,0.00,0.00,0.00,6.28,Google Ads,A1712,2026-09-07T07:48:42.882130
714,20241105,13,11,2612,0,0,212.92,0,0,1184.00,0.0000,0.00,0.00,0.00,5.56,Google Ads,A1713,2026-09-07T07:48:42.882130
715,20241102,15,11,2612,0,0,222.14,0,0,1682.00,0.0000,0.00,0.00,0.00,7.57,Google Ads,A1714,2026-09-07T07:48:42.882130
716,20241114,18,11,2612,0,0,210.83,0,0,1326.00,0.0000,0.00,0.00,0.00,6.29,Google Ads,A1715,2026-09-07T07:48:42.882130
717,20241118,5,11,2612,0,0,197.92,0,0,1608.00,0.0000,0.00,0.00,0.00,8.12,Google Ads,A1716,2026-09-07T07:48:42.882130
718,20241114,3,11,2612,0,0,223.96,0,0,1344.00,0.0000,0.00,0.00,0.00,6.00,Google Ads,A1717,2026-09-07T07:48:42.882130
719,20241125,7,11,2612,0,0,245.79,0,0,1718.00,0.0000,0.00,0.00,0.00,6.99,Google Ads,A1718,2026-09-07T07:48:42.882130
720,20241117,11,11,2612,0,0,231.79,0,0,1547.00,0.0000,0.00,0.00,0.00,6.67,Google Ads,A1719,2026-09-07T07:48:42.882130
721,20241102,16,11,2612,0,0,216.67,0,0,1759.00,0.0000,0.00,0.00,0.00,8.12,Google Ads,A1720,2026-09-07T07:48:42.882130
722,20241103,16,11,2612,0,0,229.41,0,0,1398.00,0.0000,0.00,0.00,0.00,6.09,Google Ads,A1721,2026-09-07T07:48:42.882130
723,20241127,14,11,2612,0,0,232.16,0,0,1050.00,0.0000,0.00,0.00,0.00,4.52,Google Ads,A1722,2026-09-07T07:48:42.882130
724,20241124,10,11,2612,0,0,188.55,0,0,1593.00,0.0000,0.00,0.00,0.00,8.45,Google Ads,A1723,2026-09-07T07:48:42.882130
725,20241119,6,11,2612,0,0,248.45,0,0,1126.00,0.0000,0.00,0.00,0.00,4.53,Google Ads,A1724,2026-09-07T07:48:42.882130
726,20241112,8,11,2612,0,0,0.00,0,0,1128.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1725,2026-09-07T07:48:42.882130
727,20241118,6,11,2612,0,0,235.36,0,0,1212.00,0.0000,0.00,0.00,0.00,5.15,Google Ads,A1726,2026-09-07T07:48:42.882130
728,20241120,12,11,2612,0,0,236.21,0,0,1106.00,0.0000,0.00,0.00,0.00,4.68,Google Ads,A1727,2026-09-07T07:48:42.882130
729,20241124,6,11,2612,0,0,220.96,0,0,1416.00,0.0000,0.00,0.00,0.00,6.41,Google Ads,A1728,2026-09-07T07:48:42.882130
730,20241117,8,11,2612,0,0,199.76,0,0,1393.00,0.0000,0.00,0.00,0.00,6.97,Google Ads,A1729,2026-09-07T07:48:42.882130
731,20241128,9,11,2612,0,0,210.43,0,0,1449.00,0.0000,0.00,0.00,0.00,6.89,Google Ads,A1730,2026-09-07T07:48:42.882130
732,20241101,12,11,2612,0,0,180.39,0,0,1147.00,0.0000,0.00,0.00,0.00,6.36,Google Ads,A1731,2026-09-07T07:48:42.882130
733,20241102,12,11,2612,0,0,239.12,0,0,1169.00,0.0000,0.00,0.00,0.00,4.89,Google Ads,A1732,2026-09-07T07:48:42.882130
734,20241126,4,11,2612,0,0,249.26,0,0,1517.00,0.0000,0.00,0.00,0.00,6.09,Google Ads,A1733,2026-09-07T07:48:42.882130
735,20241103,1,11,2612,0,0,198.93,0,0,1101.00,0.0000,0.00,0.00,0.00,5.53,Google Ads,A1734,2026-09-07T07:48:42.882130
736,20241129,8,11,2612,0,0,186.47,0,0,1437.00,0.0000,0.00,0.00,0.00,7.71,Google Ads,A1735,2026-09-07T07:48:42.882130
737,20241117,16,11,2612,0,0,196.66,0,0,1361.00,0.0000,0.00,0.00,0.00,6.92,Google Ads,A1736,2026-09-07T07:48:42.882130
738,20241114,7,11,2612,0,0,210.38,0,0,1705.00,0.0000,0.00,0.00,0.00,8.10,Google Ads,A1737,2026-09-07T07:48:42.882130
739,20241102,10,11,2612,0,0,198.89,0,0,2000.00,0.0000,0.00,0.00,0.00,10.06,Google Ads,A1738,2026-09-07T07:48:42.882130
740,20241110,6,11,2612,0,0,190.89,0,0,1088.00,0.0000,0.00,0.00,0.00,5.70,Google Ads,A1739,2026-09-07T07:48:42.882130
741,20241105,15,11,2612,0,0,223.16,0,0,1246.00,0.0000,0.00,0.00,0.00,5.58,Google Ads,A1740,2026-09-07T07:48:42.882130
742,20241124,6,11,2612,0,0,225.74,0,0,1867.00,0.0000,0.00,0.00,0.00,8.27,Google Ads,A1741,2026-09-07T07:48:42.882130
743,20241123,10,11,2612,0,0,202.75,0,0,1503.00,0.0000,0.00,0.00,0.00,7.41,Google Ads,A1742,2026-09-07T07:48:42.882130
744,20241126,12,11,2612,0,0,180.50,0,0,1725.00,0.0000,0.00,0.00,0.00,9.56,Google Ads,A1743,2026-09-07T07:48:42.882130
745,20241120,7,11,2612,0,0,184.46,0,0,1229.00,0.0000,0.00,0.00,0.00,6.66,Google Ads,A1744,2026-09-07T07:48:42.882130
746,20241126,3,11,2612,0,0,208.87,0,0,1774.00,0.0000,0.00,0.00,0.00,8.49,Google Ads,A1745,2026-09-07T07:48:42.882130
747,20241117,13,11,2612,0,0,0.00,0,0,1230.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1746,2026-09-07T07:48:42.882130
748,20241120,8,11,2612,0,0,239.64,0,0,1646.00,0.0000,0.00,0.00,0.00,6.87,Google Ads,A1747,2026-09-07T07:48:42.882130
749,20241101,16,11,2612,0,0,239.06,0,0,1232.00,0.0000,0.00,0.00,0.00,5.15,Google Ads,A1748,2026-09-07T07:48:42.882130
750,20241112,8,11,2612,0,0,191.56,0,0,1234.00,0.0000,0.00,0.00,0.00,6.44,Google Ads,A1749,2026-09-07T07:48:42.882130
751,20241125,2,11,2612,0,0,188.07,0,0,1796.00,0.0000,0.00,0.00,0.00,9.55,Google Ads,A1750,2026-09-07T07:48:42.882130
752,20241105,17,11,2612,0,0,224.96,0,0,1601.00,0.0000,0.00,0.00,0.00,7.12,Google Ads,A1751,2026-09-07T07:48:42.882130
753,20241130,11,11,2612,0,0,0.00,0,0,1153.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1752,2026-09-07T07:48:42.882130
754,20241119,15,11,2612,0,0,225.23,0,0,1209.00,0.0000,0.00,0.00,0.00,5.37,Google Ads,A1753,2026-09-07T07:48:42.882130
755,20241116,2,11,2612,0,0,187.29,0,0,1375.00,0.0000,0.00,0.00,0.00,7.34,Google Ads,A1754,2026-09-07T07:48:42.882130
756,20241110,11,11,2612,0,0,232.64,0,0,1815.00,0.0000,0.00,0.00,0.00,7.80,Google Ads,A1755,2026-09-07T07:48:42.882130
757,20241102,10,11,2612,0,0,199.32,0,0,1150.00,0.0000,0.00,0.00,0.00,5.77,Google Ads,A1756,2026-09-07T07:48:42.882130
758,20241104,10,11,2612,0,0,234.85,0,0,1398.00,0.0000,0.00,0.00,0.00,5.95,Google Ads,A1757,2026-09-07T07:48:42.882130
759,20241126,15,11,2612,0,0,232.35,0,0,1663.00,0.0000,0.00,0.00,0.00,7.16,Google Ads,A1758,2026-09-07T07:48:42.882130
760,20241112,12,11,2612,0,0,197.02,0,0,1214.00,0.0000,0.00,0.00,0.00,6.16,Google Ads,A1759,2026-09-07T07:48:42.882130
761,20241105,12,11,2612,0,0,198.56,0,0,1716.00,0.0000,0.00,0.00,0.00,8.64,Google Ads,A1760,2026-09-07T07:48:42.882130
762,20241106,14,11,2612,0,0,210.42,0,0,1352.00,0.0000,0.00,0.00,0.00,6.43,Google Ads,A1761,2026-09-07T07:48:42.882130
763,20241109,2,11,2612,0,0,195.60,0,0,1065.00,0.0000,0.00,0.00,0.00,5.44,Google Ads,A1762,2026-09-07T07:48:42.882130
764,20241107,9,11,2612,0,0,183.55,0,0,1721.00,0.0000,0.00,0.00,0.00,9.38,Google Ads,A1763,2026-09-07T07:48:42.882130
765,20241124,2,11,2612,0,0,239.87,0,0,1320.00,0.0000,0.00,0.00,0.00,5.50,Google Ads,A1764,2026-09-07T07:48:42.882130
766,20241114,12,11,2612,0,0,194.79,0,0,1799.00,0.0000,0.00,0.00,0.00,9.24,Google Ads,A1765,2026-09-07T07:48:42.882130
767,20241129,17,11,2612,0,0,234.91,0,0,1525.00,0.0000,0.00,0.00,0.00,6.49,Google Ads,A1766,2026-09-07T07:48:42.882130
768,20241108,17,11,2612,0,0,243.12,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1767,2026-09-07T07:48:42.882130
769,20241103,13,11,2612,0,0,241.81,0,0,1681.00,0.0000,0.00,0.00,0.00,6.95,Google Ads,A1768,2026-09-07T07:48:42.882130
770,20241123,3,11,2612,0,0,187.44,0,0,1183.00,0.0000,0.00,0.00,0.00,6.31,Google Ads,A1769,2026-09-07T07:48:42.882130
771,20241119,14,11,2612,0,0,249.47,0,0,1996.00,0.0000,0.00,0.00,0.00,8.00,Google Ads,A1770,2026-09-07T07:48:42.882130
772,20241109,12,11,2612,0,0,240.53,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1771,2026-09-07T07:48:42.882130
773,20241116,2,11,2612,0,0,205.90,0,0,1954.00,0.0000,0.00,0.00,0.00,9.49,Google Ads,A1772,2026-09-07T07:48:42.882130
774,20241130,14,11,2612,0,0,196.01,0,0,1348.00,0.0000,0.00,0.00,0.00,6.88,Google Ads,A1773,2026-09-07T07:48:42.882130
775,20241121,14,11,2612,0,0,199.21,0,0,1006.00,0.0000,0.00,0.00,0.00,5.05,Google Ads,A1774,2026-09-07T07:48:42.882130
776,20241112,18,11,2612,0,0,217.90,0,0,1431.00,0.0000,0.00,0.00,0.00,6.57,Google Ads,A1775,2026-09-07T07:48:42.882130
777,20241126,17,11,2612,0,0,0.00,0,0,1270.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1776,2026-09-07T07:48:42.882130
778,20241125,4,11,2612,0,0,221.57,0,0,1186.00,0.0000,0.00,0.00,0.00,5.35,Google Ads,A1777,2026-09-07T07:48:42.882130
779,20241122,14,11,2612,0,0,188.77,0,0,1774.00,0.0000,0.00,0.00,0.00,9.40,Google Ads,A1778,2026-09-07T07:48:42.882130
780,20241114,11,11,2612,0,0,198.45,0,0,1937.00,0.0000,0.00,0.00,0.00,9.76,Google Ads,A1779,2026-09-07T07:48:42.882130
781,20241101,4,11,2612,0,0,214.49,0,0,1781.00,0.0000,0.00,0.00,0.00,8.30,Google Ads,A1780,2026-09-07T07:48:42.882130
782,20241113,18,11,2612,0,0,187.76,0,0,1209.00,0.0000,0.00,0.00,0.00,6.44,Google Ads,A1781,2026-09-07T07:48:42.882130
783,20241119,4,11,2612,0,0,248.65,0,0,1722.00,0.0000,0.00,0.00,0.00,6.93,Google Ads,A1782,2026-09-07T07:48:42.882130
784,20241104,14,11,2612,0,0,216.36,0,0,1768.00,0.0000,0.00,0.00,0.00,8.17,Google Ads,A1783,2026-09-07T07:48:42.882130
785,20241128,18,11,2612,0,0,0.00,0,0,1769.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1784,2026-09-07T07:48:42.882130
786,20241114,13,11,2612,0,0,218.30,0,0,1988.00,0.0000,0.00,0.00,0.00,9.11,Google Ads,A1785,2026-09-07T07:48:42.882130
787,20241124,13,11,2612,0,0,219.44,0,0,1949.00,0.0000,0.00,0.00,0.00,8.88,Google Ads,A1786,2026-09-07T07:48:42.882130
