DateKey,FullDate,YearNumber,MonthNumber,MonthName,FinancialQuarter,FinancialYear,DayName,IsWeekend,TotalOrders,ValidOrders,CancelledOrders,TotalUnits,ValidUnits,GrossMerchandiseValue,NetRevenue,DeliveredRevenue,CancelledRevenue,ReturnedRevenue,EstimatedTotalCOGS,EstimatedGrossProfit,AverageOrderValue,CancellationRatePct,EstimatedGrossMarginPct
20210823,2021-08-23,2021,8,August,FQ2,FY21-22,Monday,False,68,67,1,201,200,68860.40,68670.20,49165.19,190.20,3617.35,37678.07,30992.11,1024.930000,1.47,45.010000
20241223,2024-12-23,2024,12,December,FQ3,FY24-25,Monday,False,53,53,0,173,173,47647.81,47647.81,35276.57,0.00,4505.07,26252.11,21395.96,899.020000,0.0,44.900000
20220209,2022-02-09,2022,2,February,FQ4,FY21-22,Wednesday,False,62,60,2,176,170,48448.71,47218.50,35897.09,1230.21,2440.26,26022.41,21196.18,786.980000,3.23,43.750000
20240101,2024-01-01,2024,1,January,FQ4,FY23-24,Monday,False,69,69,0,212,212,66612.74,66612.74,56588.19,0.00,0.00,36167.73,30445.07,965.400000,0.0,45.700000
20200504,2020-05-04,2020,5,May,FQ1,FY20-21,Monday,False,51,49,2,149,143,52203.35,51155.35,41129.65,1048.00,624.01,27460.45,23694.98,1043.990000,3.92,45.390000
20200317,2020-03-17,2020,3,March,FQ4,FY19-20,Tuesday,False,65,62,3,187,184,69491.31,68090.03,48689.98,1401.28,3731.87,37041.31,31048.63,1098.230000,4.62,44.680000
20200920,2020-09-20,2020,9,September,FQ2,FY20-21,Sunday,True,61,61,0,161,161,48399.84,48399.84,33605.01,0.00,2009.34,26498.77,21901.15,793.440000,0.0,45.250000
20240407,2024-04-07,2024,4,April,FQ1,FY24-25,Sunday,True,46,45,1,132,129,37302.14,37007.75,26956.68,294.39,271.52,19446.76,17561.12,822.390000,2.17,47.080000
20231108,2023-11-08,2023,11,November,FQ3,FY23-24,Wednesday,False,40,39,1,103,100,30642.24,29214.82,19171.11,1427.42,1267.21,15905.23,13309.60,749.100000,2.5,43.440000
20220701,2022-07-01,2022,7,July,FQ2,FY22-23,Friday,False,54,54,0,155,155,52640.79,52640.79,41226.68,0.00,2043.17,29085.04,23555.64,974.830000,0.0,44.750000
20200222,2020-02-22,2020,2,February,FQ4,FY19-20,Saturday,True,58,57,1,171,169,55135.37,53914.56,38111.88,1220.81,1431.87,29546.69,24367.88,945.870000,1.72,44.200000
20210415,2021-04-15,2021,4,April,FQ1,FY21-22,Thursday,False,65,64,1,190,187,59425.39,59048.50,40435.70,376.89,637.51,32813.52,26235.07,922.630000,1.54,44.150000
20200623,2020-06-23,2020,6,June,FQ1,FY20-21,Tuesday,False,66,63,3,197,188,66485.83,63047.40,47549.20,3438.43,1791.80,33879.75,29167.69,1000.750000,4.55,43.870000
20240901,2024-09-01,2024,9,September,FQ2,FY24-25,Sunday,True,59,57,2,198,193,56199.48,55267.09,39022.47,932.39,2969.55,30582.08,24685.10,969.600000,3.39,43.920000
20221108,2022-11-08,2022,11,November,FQ3,FY22-23,Tuesday,False,52,52,0,158,158,50848.31,50848.31,35981.18,0.00,901.58,28031.57,22816.75,977.850000,0.0,44.870000
20240611,2024-06-11,2024,6,June,FQ1,FY24-25,Tuesday,False,44,43,1,144,139,43080.01,42826.11,30523.43,253.90,4182.99,23345.70,19480.39,995.960000,2.27,45.220000
20230222,2023-02-22,2023,2,February,FQ4,FY22-23,Wednesday,False,45,43,2,129,120,39509.96,38037.02,23942.19,1472.94,695.54,21076.71,16960.30,884.580000,4.44,42.930000
20221202,2022-12-02,2022,12,December,FQ3,FY22-23,Friday,False,59,58,1,183,179,55508.96,53504.94,42203.89,2004.02,299.90,28559.27,24945.76,922.500000,1.69,44.940000
20201217,2020-12-17,2020,12,December,FQ3,FY20-21,Thursday,False,31,31,0,100,100,33813.82,33813.82,21158.00,0.00,2586.75,18343.95,15469.89,1090.770000,0.0,45.750000
20200827,2020-08-27,2020,8,August,FQ2,FY20-21,Thursday,False,56,54,2,173,168,40708.57,38742.60,31429.54,1965.97,1889.68,21149.85,17592.84,717.460000,3.57,43.220000
20210721,2021-07-21,2021,7,July,FQ2,FY21-22,Wednesday,False,66,66,0,212,212,65920.01,65920.01,50422.44,0.00,2183.06,35064.10,30855.89,998.790000,0.0,46.810000
20220207,2022-02-07,2022,2,February,FQ4,FY21-22,Monday,False,61,60,1,178,177,40671.66,40438.35,28114.35,233.31,2333.38,22348.51,18089.94,673.970000,1.64,44.480000
20220923,2022-09-23,2022,9,September,FQ2,FY22-23,Friday,False,60,59,1,162,160,52355.10,51670.25,37862.86,684.85,0.00,28268.66,23401.70,875.770000,1.67,44.700000
20231227,2023-12-27,2023,12,December,FQ3,FY23-24,Wednesday,False,59,56,3,186,180,59136.60,56180.27,39288.17,2956.33,2346.25,29979.31,26201.01,1003.220000,5.08,44.310000
20220404,2022-04-04,2022,4,April,FQ1,FY22-23,Monday,False,15595,15411,184,30436,30371,3231175.38,3146620.55,2502641.46,70471.83,13951.12,2410557.27,727461.64,204.180000,1.18,22.510000
20220430,2022-04-30,2022,4,April,FQ1,FY22-23,Saturday,True,1620,1389,231,1653,1588,1016494.34,938631.19,205807.50,77863.15,4330.00,439319.42,499311.92,675.760000,14.26,49.120000
20220618,2022-06-18,2022,6,June,FQ1,FY22-23,Saturday,True,1167,996,171,1252,1176,806901.71,726689.10,248818.64,80212.61,8189.05,332518.26,394171.03,729.610000,14.65,48.850000
20230826,2023-08-26,2023,8,August,FQ2,FY23-24,Saturday,True,59,58,1,162,160,54176.55,52984.42,37796.14,1192.13,4946.77,28369.12,24615.30,913.520000,1.69,45.440000
20201022,2020-10-22,2020,10,October,FQ3,FY20-21,Thursday,False,51,50,1,162,160,55921.84,55616.13,43446.10,305.71,6352.22,30153.01,25463.17,1112.320000,1.96,45.530000
20200417,2020-04-17,2020,4,April,FQ1,FY20-21,Friday,False,52,51,1,142,137,48482.47,45706.67,33013.55,2775.80,3595.51,24733.19,20973.54,896.210000,1.92,43.260000
20241222,2024-12-22,2024,12,December,FQ3,FY24-25,Sunday,True,69,67,2,219,211,68308.92,63800.17,37647.45,4508.75,1202.79,35504.53,28295.78,952.240000,2.9,41.420000
20210816,2021-08-16,2021,8,August,FQ2,FY21-22,Monday,False,56,55,1,172,171,56430.56,55815.36,45842.68,615.20,672.82,30143.52,25671.86,1014.820000,1.79,45.490000
20231004,2023-10-04,2023,10,October,FQ3,FY23-24,Wednesday,False,52,49,3,173,159,51926.17,50099.33,33965.69,1826.84,2225.18,27103.06,22996.22,1022.440000,5.77,44.290000
20211222,2021-12-22,2021,12,December,FQ3,FY21-22,Wednesday,False,45,45,0,140,140,38872.72,38872.72,31622.80,0.00,1231.39,21144.84,17727.86,863.840000,0.0,45.600000
20240103,2024-01-03,2024,1,January,FQ4,FY23-24,Wednesday,False,66,65,1,211,209,68270.83,67132.16,47616.09,1138.67,965.04,36657.64,30474.56,1032.800000,1.52,44.640000
20220821,2022-08-21,2022,8,August,FQ2,FY22-23,Sunday,True,47,46,1,135,132,43187.10,42995.62,35308.02,191.48,292.40,24045.95,18949.80,934.690000,2.13,43.880000
20231021,2023-10-21,2023,10,October,FQ3,FY23-24,Saturday,True,45,43,2,134,132,37503.27,37041.78,28739.90,461.49,0.00,20544.22,16497.61,861.440000,4.44,43.990000
20220914,2022-09-14,2022,9,September,FQ2,FY22-23,Wednesday,False,68,65,3,205,197,56984.84,54561.04,35029.29,2423.80,1728.37,29678.77,24882.36,839.400000,4.41,43.660000
20220107,2022-01-07,2022,1,January,FQ4,FY21-22,Friday,False,64,64,0,175,175,62240.55,62240.55,50862.43,0.00,0.00,33050.57,29189.99,972.510000,0.0,46.900000
20240613,2024-06-13,2024,6,June,FQ1,FY24-25,Thursday,False,53,52,1,179,174,57314.08,56933.48,48598.98,380.60,37.82,31173.26,25760.38,1094.870000,1.89,44.950000
20210618,2021-06-18,2021,6,June,FQ1,FY21-22,Friday,False,48,43,5,167,143,51853.64,46657.97,30942.63,5195.67,0.00,25263.07,21394.99,1085.070000,10.42,41.260000
20210723,2021-07-23,2021,7,July,FQ2,FY21-22,Friday,False,66,61,5,186,167,53975.85,50290.72,38793.15,3685.13,2909.22,26683.27,23607.48,824.440000,7.58,43.740000
20200605,2020-06-05,2020,6,June,FQ1,FY20-21,Friday,False,51,51,0,161,161,48036.29,48036.29,35345.21,0.00,2322.99,26710.69,21325.59,941.890000,0.0,44.390000
20230103,2023-01-03,2023,1,January,FQ4,FY22-23,Tuesday,False,69,65,4,210,194,62280.99,56293.16,44562.29,5987.83,1310.25,30136.26,26156.93,866.050000,5.8,42.000000
20230613,2023-06-13,2023,6,June,FQ1,FY23-24,Tuesday,False,53,51,2,160,155,44554.17,42407.20,35439.77,2146.97,763.54,23888.94,18518.23,831.510000,3.77,41.560000
20210806,2021-08-06,2021,8,August,FQ2,FY21-22,Friday,False,58,57,1,168,164,49944.23,47428.60,38206.96,2515.63,2387.97,25951.93,21476.67,832.080000,1.72,43.000000
20220311,2022-03-11,2022,3,March,FQ4,FY21-22,Friday,False,59,58,1,172,168,59572.61,57321.63,48254.48,2250.98,0.00,31158.94,26162.86,988.300000,1.69,43.920000
20240713,2024-07-13,2024,7,July,FQ2,FY24-25,Saturday,True,37,35,2,98,93,34182.41,33444.43,27547.11,737.98,0.00,17408.48,16035.99,955.560000,5.41,46.910000
20231022,2023-10-22,2023,10,October,FQ3,FY23-24,Sunday,True,56,56,0,166,166,53175.78,53175.78,38387.36,0.00,3837.59,29860.09,23315.80,949.570000,0.0,43.850000
20221212,2022-12-12,2022,12,December,FQ3,FY22-23,Monday,False,50,49,1,158,155,50583.68,50525.49,38262.78,58.19,0.00,27475.09,23050.48,1031.130000,2.0,45.570000
20230325,2023-03-25,2023,3,March,FQ4,FY22-23,Saturday,True,65,63,2,184,181,54617.16,53500.87,43970.18,1116.29,2817.74,28518.67,24982.20,849.220000,3.08,45.740000
20240525,2024-05-25,2024,5,May,FQ1,FY24-25,Saturday,True,62,60,2,198,189,60690.26,58692.47,50453.29,1997.79,535.35,32168.67,26523.93,978.210000,3.23,43.700000
20230410,2023-04-10,2023,4,April,FQ1,FY23-24,Monday,False,48,48,0,139,139,46499.88,46499.88,39828.59,0.00,1007.20,24849.46,21650.44,968.750000,0.0,46.560000
20210712,2021-07-12,2021,7,July,FQ2,FY21-22,Monday,False,47,47,0,127,127,37879.42,37879.42,27256.54,0.00,0.00,20505.01,17374.49,805.950000,0.0,45.870000
20211112,2021-11-12,2021,11,November,FQ3,FY21-22,Friday,False,49,48,1,157,152,46446.05,44325.12,35364.81,2120.93,2435.71,24448.36,19876.81,923.440000,2.04,42.800000
20211009,2021-10-09,2021,10,October,FQ3,FY21-22,Saturday,True,52,50,2,156,149,42105.91,39793.38,31547.68,2312.53,3507.28,21799.78,17993.63,795.870000,3.85,42.730000
20221229,2022-12-29,2022,12,December,FQ3,FY22-23,Thursday,False,64,60,4,183,171,53744.85,50556.47,41150.48,3188.38,54.11,27235.37,23321.07,842.610000,6.25,43.390000
20240203,2024-02-03,2024,2,February,FQ4,FY23-24,Saturday,True,51,49,2,160,157,44059.83,42837.02,35732.76,1222.81,0.00,22996.97,19840.16,874.220000,3.92,45.030000
20240806,2024-08-06,2024,8,August,FQ2,FY24-25,Tuesday,False,47,46,1,149,144,43994.78,43210.20,29017.61,784.58,4856.80,23780.89,19429.40,939.350000,2.13,44.160000
20220310,2022-03-10,2022,3,March,FQ4,FY21-22,Thursday,False,56,53,3,163,152,53743.87,50478.84,40699.62,3265.03,300.34,27438.52,23040.44,952.430000,5.36,42.870000
20221009,2022-10-09,2022,10,October,FQ3,FY22-23,Sunday,True,51,50,1,158,157,45006.33,44419.39,40893.10,586.94,0.00,23754.51,20664.95,888.390000,1.96,45.920000
20220719,2022-07-19,2022,7,July,FQ2,FY22-23,Tuesday,False,60,59,1,185,181,60129.90,60064.65,46447.95,65.25,2725.83,32290.87,27773.70,1018.040000,1.67,46.190000
20221102,2022-11-02,2022,11,November,FQ3,FY22-23,Wednesday,False,56,56,0,160,160,49944.25,49944.25,40322.88,0.00,0.00,27091.98,22852.30,891.860000,0.0,45.760000
20240618,2024-06-18,2024,6,June,FQ1,FY24-25,Tuesday,False,62,60,2,177,171,44627.62,44199.20,34242.27,428.42,966.39,24599.48,19599.80,736.650000,3.23,43.920000
20210619,2021-06-19,2021,6,June,FQ1,FY21-22,Saturday,True,53,53,0,173,173,58626.20,58626.20,52282.57,0.00,0.00,31062.86,27563.43,1106.150000,0.0,47.020000
20200723,2020-07-23,2020,7,July,FQ2,FY20-21,Thursday,False,56,54,2,165,160,50720.09,49053.87,39471.24,1666.22,2552.37,25885.72,23168.18,908.410000,3.57,45.680000
20241019,2024-10-19,2024,10,October,FQ3,FY24-25,Saturday,True,62,62,0,160,160,44995.42,44995.42,37250.65,0.00,687.98,24744.41,20251.08,725.730000,0.0,45.010000
20221008,2022-10-08,2022,10,October,FQ3,FY22-23,Saturday,True,53,50,3,148,136,40700.71,38248.80,30953.21,2451.91,0.00,21508.81,16740.07,764.980000,5.66,41.130000
20200809,2020-08-09,2020,8,August,FQ2,FY20-21,Sunday,True,51,51,0,151,151,44020.73,44020.73,30880.04,0.00,0.00,24169.65,19851.24,863.150000,0.0,45.100000
20240206,2024-02-06,2024,2,February,FQ4,FY23-24,Tuesday,False,62,58,4,187,175,58809.82,57411.01,44302.53,1398.81,373.92,31152.03,26259.14,989.850000,6.45,44.650000
20220320,2022-03-20,2022,3,March,FQ4,FY21-22,Sunday,True,57,53,4,189,178,60113.80,55120.23,43566.91,4993.57,0.00,30224.87,24895.47,1040.000000,7.02,41.410000
20210907,2021-09-07,2021,9,September,FQ2,FY21-22,Tuesday,False,52,50,2,148,141,45913.42,44725.20,33803.36,1188.22,2413.04,23899.49,20825.81,894.500000,3.85,45.360000
20230612,2023-06-12,2023,6,June,FQ1,FY23-24,Monday,False,52,51,1,165,161,45425.43,43763.69,32618.17,1661.74,0.00,24433.88,19329.80,858.110000,1.92,42.550000
20240622,2024-06-22,2024,6,June,FQ1,FY24-25,Saturday,True,53,53,0,168,168,57411.14,57411.14,49230.60,0.00,113.02,31887.36,25523.88,1083.230000,0.0,44.460000
20210206,2021-02-06,2021,2,February,FQ4,FY20-21,Saturday,True,63,62,1,182,180,54367.44,53145.45,38906.71,1221.99,0.00,28897.21,24248.27,857.180000,1.59,44.600000
20240427,2024-04-27,2024,4,April,FQ1,FY24-25,Saturday,True,56,54,2,188,181,61210.37,58987.90,51196.12,2222.47,0.00,32331.36,26656.67,1092.370000,3.57,43.550000
20220226,2022-02-26,2022,2,February,FQ4,FY21-22,Saturday,True,41,40,1,121,118,39119.14,38195.10,30576.81,924.04,816.56,20748.03,17447.16,954.880000,2.44,44.600000
20201018,2020-10-18,2020,10,October,FQ3,FY20-21,Sunday,True,50,48,2,157,147,49252.39,43492.46,37327.20,5759.93,0.00,24328.98,19163.44,906.090000,4.0,38.910000
20221107,2022-11-07,2022,11,November,FQ3,FY22-23,Monday,False,54,52,2,176,169,50502.16,48811.65,40867.12,1690.51,584.98,26991.51,21820.15,938.690000,3.7,43.210000
20221125,2022-11-25,2022,11,November,FQ3,FY22-23,Friday,False,61,60,1,174,169,60836.94,57930.49,42750.55,2906.45,477.72,31320.93,26609.71,965.510000,1.64,43.740000
20220313,2022-03-13,2022,3,March,FQ4,FY21-22,Sunday,True,47,46,1,141,140,41353.13,40882.95,29330.59,470.18,1644.66,22601.80,18281.11,888.760000,2.13,44.210000
20231028,2023-10-28,2023,10,October,FQ3,FY23-24,Saturday,True,61,60,1,177,175,63147.25,63047.34,48455.51,99.91,0.00,35439.99,27607.50,1050.790000,1.64,43.720000
20200320,2020-03-20,2020,3,March,FQ4,FY19-20,Friday,False,51,49,2,153,146,43138.60,41124.86,29119.68,2013.74,3160.91,22322.15,18802.69,839.280000,3.92,43.590000
20210622,2021-06-22,2021,6,June,FQ1,FY21-22,Tuesday,False,54,54,0,150,150,50829.82,50829.82,40686.56,0.00,0.00,28100.82,22729.01,941.290000,0.0,44.720000
20220424,2022-04-24,2022,4,April,FQ1,FY22-23,Sunday,True,1753,1511,242,1796,1727,1132649.25,1048467.77,401516.02,84181.48,25272.01,489412.21,559055.65,693.890000,13.8,49.360000
20220501,2022-05-01,2022,5,May,FQ1,FY22-23,Sunday,True,1723,1505,218,1830,1735,1126539.88,1045063.99,233541.17,81475.89,10001.49,481761.87,563302.27,694.390000,12.65,50.000000
20200127,2020-01-27,2020,1,January,FQ4,FY19-20,Monday,False,64,63,1,203,201,71765.59,71621.67,59698.14,143.92,0.00,38574.17,33047.58,1136.850000,1.56,46.050000
20230803,2023-08-03,2023,8,August,FQ2,FY23-24,Thursday,False,58,56,2,179,171,52958.21,50443.24,30754.70,2514.97,1021.44,27003.93,23439.39,900.770000,3.45,44.260000
20220127,2022-01-27,2022,1,January,FQ4,FY21-22,Thursday,False,55,54,1,168,163,56583.82,56548.61,37355.61,35.21,2405.80,31303.49,25245.19,1047.200000,1.82,44.620000
20240409,2024-04-09,2024,4,April,FQ1,FY24-25,Tuesday,False,63,63,0,188,188,61796.74,61796.74,50698.62,0.00,986.09,34061.54,27735.25,980.900000,0.0,44.880000
20210503,2021-05-03,2021,5,May,FQ1,FY21-22,Monday,False,57,57,0,185,185,60770.99,60770.99,42208.06,0.00,198.60,33169.47,27601.61,1066.160000,0.0,45.420000
20200216,2020-02-16,2020,2,February,FQ4,FY19-20,Sunday,True,64,64,0,205,205,61124.64,61124.64,48993.86,0.00,1085.94,33474.54,27650.14,955.070000,0.0,45.240000
20220216,2022-02-16,2022,2,February,FQ4,FY21-22,Wednesday,False,48,46,2,135,132,40073.42,38198.87,25955.77,1874.55,4530.65,21653.65,16545.29,830.410000,4.17,41.290000
20211211,2021-12-11,2021,12,December,FQ3,FY21-22,Saturday,True,55,54,1,166,162,59285.87,58585.40,47675.15,700.47,824.01,30653.30,27932.23,1084.910000,1.82,47.110000
20230531,2023-05-31,2023,5,May,FQ1,FY23-24,Wednesday,False,57,56,1,157,154,46708.93,46093.93,34168.27,615.00,1108.17,25232.30,20861.76,823.110000,1.75,44.660000
20221206,2022-12-06,2022,12,December,FQ3,FY22-23,Tuesday,False,63,62,1,175,171,49799.00,49417.48,37987.35,381.52,2915.43,27198.63,22218.89,797.060000,1.59,44.620000
20230917,2023-09-17,2023,9,September,FQ2,FY23-24,Sunday,True,36,36,0,107,107,32347.91,32347.91,15922.82,0.00,4271.80,18413.82,13934.12,898.550000,0.0,43.080000
20230221,2023-02-21,2023,2,February,FQ4,FY22-23,Tuesday,False,63,62,1,168,163,45216.90,44009.07,36198.10,1207.83,0.00,23744.72,20264.45,709.820000,1.59,44.820000
20200424,2020-04-24,2020,4,April,FQ1,FY20-21,Friday,False,56,52,4,182,172,50554.04,48397.54,35217.35,2156.50,2421.22,26360.74,22036.85,930.720000,7.14,43.590000
20241105,2024-11-05,2024,11,November,FQ3,FY24-25,Tuesday,False,45,45,0,146,146,46185.45,46185.45,29694.41,0.00,3016.94,25864.64,20320.87,1026.340000,0.0,44.000000
20201011,2020-10-11,2020,10,October,FQ3,FY20-21,Sunday,True,58,56,2,175,169,51742.37,49537.96,33875.50,2204.41,1788.50,27072.65,22465.30,884.610000,3.45,43.420000
20240221,2024-02-21,2024,2,February,FQ4,FY23-24,Wednesday,False,54,54,0,141,141,45898.43,45898.43,40031.32,0.00,1503.56,25265.96,20632.52,849.970000,0.0,44.950000
20211226,2021-12-26,2021,12,December,FQ3,FY21-22,Sunday,True,66,65,1,188,183,57823.92,57563.57,43146.57,260.35,0.00,32165.68,25397.85,885.590000,1.52,43.920000
20200501,2020-05-01,2020,5,May,FQ1,FY20-21,Friday,False,58,57,1,166,165,46958.94,46933.22,42546.73,25.72,1399.98,26012.34,20920.90,823.390000,1.72,44.550000
20200810,2020-08-10,2020,8,August,FQ2,FY20-21,Monday,False,51,51,0,149,149,48623.13,48623.13,40614.77,0.00,0.00,26148.72,22474.44,953.390000,0.0,46.220000
20200607,2020-06-07,2020,6,June,FQ1,FY20-21,Sunday,True,46,46,0,131,131,39498.96,39498.96,27262.03,0.00,2896.57,21540.15,17958.82,858.670000,0.0,45.470000
20230731,2023-07-31,2023,7,July,FQ2,FY23-24,Monday,False,58,55,3,187,176,49803.73,47310.16,35585.20,2493.57,0.00,25246.40,22063.76,860.180000,5.17,44.300000
20221011,2022-10-11,2022,10,October,FQ3,FY22-23,Tuesday,False,60,58,2,196,192,59404.63,57871.52,41863.67,1533.11,485.26,32315.02,25556.63,997.780000,3.33,43.020000
20230216,2023-02-16,2023,2,February,FQ4,FY22-23,Thursday,False,62,62,0,204,204,65266.47,65266.47,60097.60,0.00,0.00,35936.81,29329.88,1052.690000,0.0,44.940000
20230820,2023-08-20,2023,8,August,FQ2,FY23-24,Sunday,True,55,55,0,148,148,42370.31,42370.31,35653.20,0.00,0.00,23401.56,18968.86,770.370000,0.0,44.770000
20201226,2020-12-26,2020,12,December,FQ3,FY20-21,Saturday,True,57,56,1,182,179,60999.38,60856.09,45311.40,143.29,0.00,32219.06,28637.09,1086.720000,1.75,46.950000
20231105,2023-11-05,2023,11,November,FQ3,FY23-24,Sunday,True,52,51,1,137,136,49745.23,49448.47,41453.75,296.76,0.00,26622.50,22825.90,969.580000,1.92,45.890000
20231211,2023-12-11,2023,12,December,FQ3,FY23-24,Monday,False,62,61,1,193,189,60608.18,60183.69,48307.82,424.49,3433.34,32511.70,27672.13,986.620000,1.61,45.660000
20230323,2023-03-23,2023,3,March,FQ4,FY22-23,Thursday,False,65,65,0,200,200,61598.50,61598.50,54905.43,0.00,1135.06,33673.53,27924.96,947.670000,0.0,45.330000
20240115,2024-01-15,2024,1,January,FQ4,FY23-24,Monday,False,58,58,0,161,161,53224.53,53224.53,36939.21,0.00,0.00,28445.61,24779.00,917.660000,0.0,46.560000
20210803,2021-08-03,2021,8,August,FQ2,FY21-22,Tuesday,False,65,61,4,176,164,56955.58,53413.51,48864.65,3542.07,0.00,29451.04,23962.56,875.630000,6.15,42.070000
20201219,2020-12-19,2020,12,December,FQ3,FY20-21,Saturday,True,48,47,1,148,143,48502.51,45577.35,37714.13,2925.16,0.00,24939.21,20638.27,969.730000,2.08,42.550000
20241226,2024-12-26,2024,12,December,FQ3,FY24-25,Thursday,False,61,57,4,192,183,52272.78,48845.08,39060.94,3427.70,2627.67,26013.19,22831.90,856.930000,6.56,43.680000
20201206,2020-12-06,2020,12,December,FQ3,FY20-21,Sunday,True,58,57,1,176,175,52457.76,52057.69,42750.86,400.07,1288.82,29373.05,22684.82,913.290000,1.72,43.240000
20221226,2022-12-26,2022,12,December,FQ3,FY22-23,Monday,False,50,50,0,163,163,43578.52,43578.52,36214.14,0.00,814.56,24034.70,19543.91,871.570000,0.0,44.850000
20200825,2020-08-25,2020,8,August,FQ2,FY20-21,Tuesday,False,51,51,0,145,145,44942.15,44942.15,39796.88,0.00,299.90,24201.29,20740.87,881.220000,0.0,46.150000
20210820,2021-08-20,2021,8,August,FQ2,FY21-22,Friday,False,51,50,1,155,152,46653.55,46080.96,40155.69,572.59,555.40,25099.97,20981.04,921.620000,1.96,44.970000
20210127,2021-01-27,2021,1,January,FQ4,FY20-21,Wednesday,False,59,57,2,181,178,52854.98,52128.82,43736.74,726.16,0.00,28038.22,24090.58,914.540000,3.39,45.580000
20220803,2022-08-03,2022,8,August,FQ2,FY22-23,Wednesday,False,64,61,3,189,180,53363.28,51893.13,43443.48,1470.15,0.00,28377.84,23515.38,850.710000,4.69,44.070000
20220820,2022-08-20,2022,8,August,FQ2,FY22-23,Saturday,True,62,61,1,179,175,50419.33,48646.76,38746.37,1772.57,1777.41,25724.44,22922.48,797.490000,1.61,45.460000
20211013,2021-10-13,2021,10,October,FQ3,FY21-22,Wednesday,False,54,51,3,160,147,50374.58,46328.11,36957.23,4046.47,1842.54,25685.10,20643.19,908.390000,5.56,40.980000
20210617,2021-06-17,2021,6,June,FQ1,FY21-22,Thursday,False,58,56,2,193,187,56362.57,54916.29,43059.87,1446.28,2498.43,30072.85,24843.52,980.650000,3.45,44.080000
20240201,2024-02-01,2024,2,February,FQ4,FY23-24,Thursday,False,62,61,1,168,167,46927.87,46842.96,38894.43,84.91,721.79,25636.01,21207.02,767.920000,1.61,45.190000
20240523,2024-05-23,2024,5,May,FQ1,FY24-25,Thursday,False,63,61,2,186,182,47266.41,46354.26,35065.53,912.15,667.78,25303.52,21050.80,759.910000,3.17,44.540000
20240731,2024-07-31,2024,7,July,FQ2,FY24-25,Wednesday,False,56,55,1,177,172,54305.03,54201.11,36600.70,103.92,0.00,29838.57,24362.60,985.470000,1.79,44.860000
20220716,2022-07-16,2022,7,July,FQ2,FY22-23,Saturday,True,52,50,2,159,153,51267.67,48788.52,41034.94,2479.15,2620.07,25654.52,23134.10,975.770000,3.85,45.120000
20220810,2022-08-10,2022,8,August,FQ2,FY22-23,Wednesday,False,43,41,2,136,133,46032.82,45212.48,32107.99,820.34,0.00,24169.41,21043.13,1102.740000,4.65,45.710000
